Row_Id,Order Date,Year,Month,Ship Date,Delivery Time,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2258,6/17/2014,2014,Jun,6/20/2014,3,First Class,Troy Staebel,Consumer,United States,San Francisco,California,West,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,"$1,212.96 ",7,20.00%,$90.97 
2259,6/17/2014,2014,Jun,6/20/2014,3,First Class,Troy Staebel,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",$18.54 ,2,0.00%,$8.71 
2260,11/8/2012,2012,Nov,11/10/2012,2,Second Class,Maria Zettner,Home Office,United States,San Diego,California,West,Office Supplies,Fasteners,Advantus Plastic Paper Clips,$5.00 ,1,0.00%,$2.40 
2261,11/8/2012,2012,Nov,11/10/2012,2,Second Class,Maria Zettner,Home Office,United States,San Diego,California,West,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,$371.97 ,3,0.00%,$66.95 
2262,12/18/2012,2012,Dec,12/18/2012,0,Same Day,Mitch Webber,Consumer,United States,New York City,New York,East,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,$166.24 ,1,0.00%,$24.94 
2263,2/7/2014,2014,Feb,2/10/2014,3,First Class,Mark Van Huff,Consumer,United States,Arlington,Virginia,South,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",$359.97 ,3,0.00%,$79.19 
2264,11/15/2013,2013,Nov,11/17/2013,2,Second Class,Allen Armold,Consumer,United States,Atlanta,Georgia,South,Technology,Accessories,Logitech diNovo Edge Keyboard,$499.98 ,2,0.00%,$115.00 
2265,11/15/2013,2013,Nov,11/17/2013,2,Second Class,Allen Armold,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),$5.28 ,1,0.00%,$2.38 
2266,11/15/2013,2013,Nov,11/17/2013,2,Second Class,Allen Armold,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",$8.26 ,2,0.00%,$3.88 
2267,10/13/2014,2014,Oct,10/13/2014,0,Same Day,Sean Miller,Home Office,United States,Monroe,North Carolina,South,Office Supplies,Paper,Xerox 1989,$7.97 ,2,20.00%,$2.69 
2268,9/18/2014,2014,Sep,9/18/2014,0,Same Day,Tom Prescott,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1984,$12.96 ,2,0.00%,$6.35 
2269,12/21/2014,2014,Dec,12/27/2014,6,Standard Class,Dean Katz,Corporate,United States,Rochester,New York,East,Office Supplies,Paper,Xerox 227,$6.48 ,1,0.00%,$3.11 
2270,12/21/2014,2014,Dec,12/27/2014,6,Standard Class,Dean Katz,Corporate,United States,Rochester,New York,East,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,$6.98 ,1,20.00%,$2.36 
2271,12/3/2014,2014,Dec,12/8/2014,5,Standard Class,Michael Kennedy,Corporate,United States,Miami,Florida,South,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,$47.96 ,5,20.00%,$4.20 
2272,9/21/2012,2012,Sep,9/27/2012,6,Standard Class,Chad Sievert,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$199.74 ,6,0.00%,$47.94 
2273,3/6/2012,2012,Mar,3/11/2012,5,Standard Class,John Lucas,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,$435.26 ,7,0.00%,$95.76 
2274,3/6/2012,2012,Mar,3/11/2012,5,Standard Class,John Lucas,Consumer,United States,San Francisco,California,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,"$1,119.98 ",2,20.00%,$377.99 
2275,10/3/2011,2011,Oct,10/8/2011,5,Second Class,Allen Rosenblatt,Corporate,United States,Los Angeles,California,West,Furniture,Tables,Bevis Round Conference Room Tables and Bases,$143.43 ,1,20.00%,$3.59 
2276,10/3/2011,2011,Oct,10/8/2011,5,Second Class,Allen Rosenblatt,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",$122.35 ,3,20.00%,$13.76 
2277,6/27/2011,2011,Jun,7/1/2011,4,Standard Class,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,South,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",$306.20 ,5,0.00%,$0.00 
2278,6/27/2011,2011,Jun,7/1/2011,4,Standard Class,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,South,Furniture,Tables,KI Adjustable-Height Table,$85.98 ,1,0.00%,$22.35 
2279,6/27/2011,2011,Jun,7/1/2011,4,Standard Class,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,South,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,$223.96 ,4,0.00%,$53.75 
2280,10/31/2014,2014,Oct,11/3/2014,3,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Novimex Fabric Task Chair,$97.57 ,2,20.00%,($6.10)
2281,10/31/2014,2014,Oct,11/3/2014,3,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Super Steno Chair,$614.27 ,8,20.00%,($23.04)
2282,10/31/2014,2014,Oct,11/3/2014,3,First Class,Jim Karlsson,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,Bestar Classic Bookcase,$199.98 ,2,0.00%,$38.00 
2283,9/4/2013,2013,Sep,9/6/2013,2,First Class,Filia McAdams,Corporate,United States,Middletown,Connecticut,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",$48.16 ,7,0.00%,$22.15 
2284,3/5/2012,2012,Mar,3/9/2012,4,Standard Class,Sarah Foster,Consumer,United States,New Castle,Indiana,Central,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,$23.92 ,2,0.00%,$6.70 
2285,3/5/2012,2012,Mar,3/9/2012,4,Standard Class,Sarah Foster,Consumer,United States,New Castle,Indiana,Central,Office Supplies,Appliances,Staples,$60.69 ,7,0.00%,$16.39 
2286,5/6/2013,2013,May,5/9/2013,3,First Class,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,South,Office Supplies,Paper,Xerox 1965,$14.35 ,3,20.00%,$5.20 
2287,11/18/2014,2014,Nov,11/24/2014,6,Standard Class,Christine Sundaresam,Consumer,United States,Salem,Virginia,South,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,$35.04 ,2,0.00%,$12.26 
2288,6/2/2014,2014,Jun,6/6/2014,4,Second Class,Barry Blumstein,Corporate,United States,Toledo,Ohio,East,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",$17.48 ,5,20.00%,$1.31 
2289,6/11/2014,2014,Jun,6/14/2014,3,First Class,Ben Wallace,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 351,$16.40 ,5,0.00%,$4.76 
2290,1/9/2014,2014,Jan,1/12/2014,3,First Class,Ricardo Sperren,Corporate,United States,Seattle,Washington,West,Furniture,Tables,Balt Solid Wood Round Tables,$892.98 ,2,0.00%,$80.37 
2291,4/20/2012,2012,Apr,4/25/2012,5,Standard Class,Theresa Swint,Corporate,United States,Columbus,Georgia,South,Technology,Phones,Pyle PMP37LED,$287.97 ,3,0.00%,$77.75 
2292,4/20/2012,2012,Apr,4/25/2012,5,Standard Class,Theresa Swint,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",$595.38 ,6,0.00%,$297.69 
2293,4/20/2012,2012,Apr,4/25/2012,5,Standard Class,Theresa Swint,Corporate,United States,Columbus,Georgia,South,Office Supplies,Paper,Xerox 2,$12.96 ,2,0.00%,$6.22 
2294,11/1/2012,2012,Nov,11/6/2012,5,Standard Class,Quincy Jones,Corporate,United States,New York City,New York,East,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,$4.95 ,1,0.00%,$1.34 
2295,12/24/2014,2014,Dec,12/28/2014,4,Standard Class,Filia McAdams,Corporate,United States,Middletown,Connecticut,East,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",$181.95 ,3,0.00%,$38.21 
2296,11/1/2012,2012,Nov,11/5/2012,4,Standard Class,Valerie Dominguez,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,$13.52 ,4,0.00%,$6.22 
2297,11/1/2012,2012,Nov,11/5/2012,4,Standard Class,Valerie Dominguez,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Howard Miller 11-1/2" Diameter Ridgewood Wall Clock,$259.70 ,5,0.00%,$106.48 
2298,11/1/2012,2012,Nov,11/5/2012,4,Standard Class,Valerie Dominguez,Consumer,United States,New York City,New York,East,Technology,Phones,Plantronics MX500i Earset,$42.95 ,1,0.00%,$1.29 
2299,11/1/2012,2012,Nov,11/5/2012,4,Standard Class,Valerie Dominguez,Consumer,United States,New York City,New York,East,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,"$1,399.93 ",7,0.00%,$601.97 
2300,11/1/2012,2012,Nov,11/5/2012,4,Standard Class,Valerie Dominguez,Consumer,United States,New York City,New York,East,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,$503.96 ,4,0.00%,$125.99 
2301,11/14/2011,2011,Nov,11/18/2011,4,Standard Class,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,Central,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,$12.72 ,3,0.00%,$6.36 
2302,11/14/2011,2011,Nov,11/18/2011,4,Standard Class,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,Central,Office Supplies,Binders,Avery Durable Binders,$11.52 ,4,0.00%,$5.64 
2303,1/17/2013,2013,Jan,1/21/2013,4,Standard Class,Dionis Lloyd,Corporate,United States,Columbus,Georgia,South,Technology,Accessories,First Data FD10 PIN Pad,$316.00 ,4,0.00%,$31.60 
2304,9/18/2014,2014,Sep,9/23/2014,5,Second Class,Meg O'Connel,Home Office,United States,Roswell,Georgia,South,Furniture,Chairs,Global Ergonomic Managers Chair,$723.92 ,4,0.00%,$188.22 
2305,9/18/2014,2014,Sep,9/23/2014,5,Second Class,Meg O'Connel,Home Office,United States,Roswell,Georgia,South,Office Supplies,Paper,Staples,$106.32 ,3,0.00%,$49.97 
2306,12/24/2013,2013,Dec,12/25/2013,1,First Class,Ben Peterman,Corporate,United States,Chicago,Illinois,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",$141.37 ,2,30.00%,($14.14)
2307,8/6/2012,2012,Aug,8/8/2012,2,First Class,Michael Stewart,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 188,$27.22 ,3,20.00%,$9.87 
2308,11/6/2014,2014,Nov,11/10/2014,4,Standard Class,Susan Vittorini,Consumer,United States,New York City,New York,East,Technology,Accessories,Enermax Aurora Lite Keyboard,$390.75 ,5,0.00%,$171.93 
2309,6/12/2014,2014,Jun,6/13/2014,1,First Class,Becky Castell,Home Office,United States,Peoria,Arizona,West,Furniture,Chairs,Global Leather Executive Chair,$280.79 ,1,20.00%,$35.10 
2310,6/12/2014,2014,Jun,6/13/2014,1,First Class,Becky Castell,Home Office,United States,Peoria,Arizona,West,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",$68.45 ,4,20.00%,$7.70 
2311,6/12/2014,2014,Jun,6/13/2014,1,First Class,Becky Castell,Home Office,United States,Peoria,Arizona,West,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,$88.04 ,5,20.00%,$6.60 
2312,6/12/2014,2014,Jun,6/13/2014,1,First Class,Becky Castell,Home Office,United States,Peoria,Arizona,West,Office Supplies,Art,Newell 319,$15.87 ,1,20.00%,$1.98 
2313,6/12/2014,2014,Jun,6/13/2014,1,First Class,Becky Castell,Home Office,United States,Peoria,Arizona,West,Office Supplies,Storage,Fellowes Officeware Wire Shelving,$215.59 ,3,20.00%,($48.51)
2314,7/21/2014,2014,Jul,7/26/2014,5,Standard Class,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,Office Supplies,Labels,Avery 486,$14.62 ,2,0.00%,$6.87 
2315,7/21/2014,2014,Jul,7/26/2014,5,Standard Class,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,Office Supplies,Appliances,1.7 Cubic Foot Compact "Cube" Office Refrigerators,$416.32 ,2,0.00%,$112.41 
2316,7/21/2014,2014,Jul,7/26/2014,5,Standard Class,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,$43.00 ,5,0.00%,$20.21 
2317,7/21/2014,2014,Jul,7/26/2014,5,Standard Class,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,Furniture,Chairs,Novimex Fabric Task Chair,$182.94 ,3,0.00%,$27.44 
2318,7/21/2014,2014,Jul,7/26/2014,5,Standard Class,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,Office Supplies,Binders,Cardinal Slant-D Ring Binders,$60.83 ,7,0.00%,$30.42 
2319,7/21/2014,2014,Jul,7/26/2014,5,Standard Class,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,$389.97 ,3,0.00%,$132.59 
2320,12/23/2012,2012,Dec,12/26/2012,3,First Class,Bradley Drucker,Consumer,United States,Richmond,Virginia,South,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,$194.32 ,4,0.00%,$56.35 
2321,3/21/2014,2014,Mar,3/25/2014,4,Standard Class,Helen Wasserman,Corporate,United States,Seattle,Washington,West,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$265.93 ,7,0.00%,$63.82 
2322,12/31/2012,2012,Dec,1/3/2013,3,Second Class,Karen Carlisle,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Binders,Tuf-Vin Binders,$94.74 ,3,0.00%,$44.53 
2323,12/31/2012,2012,Dec,1/3/2013,3,Second Class,Karen Carlisle,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",$60.64 ,4,0.00%,$27.89 
2324,12/31/2012,2012,Dec,1/3/2013,3,Second Class,Karen Carlisle,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Binders,Aluminum Screw Posts,$76.30 ,5,0.00%,$38.15 
2325,12/31/2012,2012,Dec,1/3/2013,3,Second Class,Karen Carlisle,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,$364.80 ,12,0.00%,$167.81 
2326,9/15/2012,2012,Sep,9/19/2012,4,Second Class,Brendan Murry,Corporate,United States,New York City,New York,East,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,$79.87 ,3,20.00%,$29.95 
2327,9/15/2012,2012,Sep,9/19/2012,4,Second Class,Brendan Murry,Corporate,United States,New York City,New York,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",$46.38 ,1,20.00%,$1.16 
2328,9/15/2012,2012,Sep,9/19/2012,4,Second Class,Brendan Murry,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1967,$12.96 ,2,0.00%,$6.22 
2329,9/24/2014,2014,Sep,9/27/2014,3,First Class,Kristina Nunn,Home Office,United States,Fort Collins,Colorado,West,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,$14.35 ,3,20.00%,$5.20 
2330,12/25/2012,2012,Dec,12/29/2012,4,Standard Class,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,$547.14 ,4,20.00%,($68.39)
2331,9/25/2013,2013,Sep,9/27/2013,2,Second Class,Laura Armstrong,Corporate,United States,Los Angeles,California,West,Office Supplies,Storage,"Tennsco Lockers, Gray",$41.96 ,2,0.00%,$2.94 
2332,9/25/2013,2013,Sep,9/27/2013,2,Second Class,Laura Armstrong,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",$41.70 ,5,0.00%,$20.85 
2333,3/22/2014,2014,Mar,3/26/2014,4,Standard Class,Robert Waldorf,Consumer,United States,Lafayette,Indiana,Central,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",$277.40 ,5,0.00%,$133.15 
2334,3/22/2014,2014,Mar,3/26/2014,4,Standard Class,Robert Waldorf,Consumer,United States,Lafayette,Indiana,Central,Office Supplies,Paper,Xerox 196,$5.78 ,1,0.00%,$2.83 
2335,9/30/2011,2011,Sep,10/4/2011,4,Standard Class,Kelly Williams,Consumer,United States,Clarksville,Tennessee,South,Office Supplies,Appliances,Holmes Odor Grabber,$69.22 ,6,20.00%,$11.25 
2336,12/11/2014,2014,Dec,12/11/2014,0,Same Day,Chris Cortes,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,$10.86 ,3,0.00%,$5.10 
2337,12/11/2014,2014,Dec,12/11/2014,0,Same Day,Chris Cortes,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,$426.79 ,7,0.00%,$123.77 
2338,8/23/2011,2011,Aug,8/23/2011,0,Same Day,Rick Hansen,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1994,$25.92 ,4,0.00%,$12.44 
2339,8/23/2011,2011,Aug,8/23/2011,0,Same Day,Rick Hansen,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,$45.92 ,4,0.00%,$22.50 
2340,8/19/2011,2011,Aug,8/24/2011,5,Standard Class,Jim Karlsson,Consumer,United States,Columbus,Ohio,East,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,$10.72 ,2,20.00%,$1.74 
2341,11/11/2013,2013,Nov,11/16/2013,5,Standard Class,Debra Catini,Consumer,United States,Warner Robins,Georgia,South,Office Supplies,Art,Newell 315,$41.86 ,7,0.00%,$10.47 
2342,12/31/2011,2011,Dec,1/3/2012,3,First Class,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,East,Furniture,Furnishings,Nu-Dell Executive Frame,$63.20 ,5,0.00%,$23.38 
2343,12/31/2011,2011,Dec,1/3/2012,3,First Class,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,East,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,$113.97 ,3,0.00%,$27.35 
2344,7/26/2011,2011,Jul,7/30/2011,4,Second Class,Carl Ludwig,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",$123.55 ,3,20.00%,($29.34)
2345,2/22/2013,2013,Feb,2/28/2013,6,Standard Class,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,Central,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,$490.32 ,9,0.00%,$137.29 
2346,3/14/2013,2013,Mar,3/19/2013,5,Standard Class,Liz Thompson,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",$70.08 ,5,20.00%,$24.53 
2347,3/14/2013,2013,Mar,3/19/2013,5,Standard Class,Liz Thompson,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,$1.27 ,2,80.00%,($2.16)
2348,3/14/2013,2013,Mar,3/19/2013,5,Standard Class,Liz Thompson,Consumer,United States,San Antonio,Texas,Central,Furniture,Tables,Hon Non-Folding Utility Tables,$557.59 ,5,30.00%,$0.00 
2349,12/3/2014,2014,Dec,12/4/2014,1,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,Staples,$9.02 ,6,20.00%,$3.16 
2350,12/3/2014,2014,Dec,12/4/2014,1,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,Satellite Sectional Post Binders,$69.46 ,2,20.00%,$22.57 
2351,12/3/2014,2014,Dec,12/4/2014,1,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",$10.86 ,2,0.00%,$5.32 
2352,12/3/2014,2014,Dec,12/4/2014,1,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,$79.47 ,3,0.00%,$22.25 
2353,12/3/2014,2014,Dec,12/4/2014,1,Same Day,Alice McCarthy,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,Prang Dustless Chalk Sticks,$10.08 ,6,0.00%,$5.04 
2354,8/31/2012,2012,Aug,9/2/2012,2,First Class,Scott Cohen,Corporate,United States,San Francisco,California,West,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","$1,552.83 ",7,15.00%,$200.95 
2355,8/31/2012,2012,Aug,9/2/2012,2,First Class,Scott Cohen,Corporate,United States,San Francisco,California,West,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,$137.24 ,5,20.00%,$46.32 
2356,8/31/2012,2012,Aug,9/2/2012,2,First Class,Scott Cohen,Corporate,United States,San Francisco,California,West,Technology,Accessories,Memorex Micro Travel Drive 32 GB,$36.51 ,1,0.00%,$15.70 
2357,8/31/2012,2012,Aug,9/2/2012,2,First Class,Scott Cohen,Corporate,United States,San Francisco,California,West,Technology,Machines,Lexmark S315 Color Inkjet Printer,$239.98 ,3,20.00%,$80.99 
